468696.935572924,174625.886573701,2700
468696.935572924,174625.886573701,3600
468696.935572924,174625.886573701,3300
468696.935572924,174625.886573701,3000
454946.935572924,177483.770406189,3900
468696.935572924,174625.886573701,3900
465396.935572923,170815.374797049,3900
465396.935572923,170815.374797049,3600
465396.935572923,170815.374797049,3300
465396.935572923,170815.374797049,3000
465396.935572923,168910.118908723,3900
465396.935572923,168910.118908723,3600
465396.935572923,168910.118908723,3300
465396.935572923,168910.118908723,3000
464296.935572923,167004.863020397,3900
463196.935572923,167004.863020397,3900
462096.935572923,167004.863020397,3900
460996.935572923,167004.863020397,3900
459896.935572923,167004.863020397,3900
464846.935572923,167957.49096456,3900
463746.935572923,167957.49096456,3900
462646.935572923,167957.49096456,3900
461546.935572923,167957.49096456,3900
464296.935572923,168910.118908723,3900
463196.935572923,168910.118908723,3900
462096.935572923,168910.118908723,3900
460996.935572923,168910.118908723,3900
458796.935572923,168910.118908723,3900
464846.935572923,169862.746852886,3900
463746.935572923,169862.746852886,3900
462646.935572923,169862.746852886,3900
464296.935572923,170815.374797049,3900
463196.935572923,170815.374797049,3900
462096.935572923,170815.374797049,3900
460996.935572923,170815.374797049,3900
464846.935572923,171768.002741212,3900
463746.935572923,171768.002741212,3900
462646.935572923,171768.002741212,3900
461546.935572923,171768.002741212,3900
460446.935572923,171768.002741212,3900
459346.935572923,171768.002741212,3900
467596.935572923,172720.630685375,3900
466496.935572923,172720.630685375,3900
464296.935572923,172720.630685375,3900
463196.935572923,172720.630685375,3900
462096.935572923,172720.630685375,3900
460996.935572923,172720.630685375,3900
459896.935572923,172720.630685375,3900
458796.935572923,172720.630685375,3900
468146.935572923,173673.258629538,3900
464846.935572923,173673.258629538,3900
462646.935572923,173673.258629538,3900
461546.935572923,173673.258629538,3900
459346.935572923,173673.258629538,3900
465396.935572924,174625.886573701,3900
464296.935572924,174625.886573701,3900
460996.935572924,174625.886573701,3900
462646.935572924,175578.514517863,3900
461546.935572924,175578.514517863,3900
458246.935572924,175578.514517863,3900
453846.935572924,175578.514517864,3900
452746.935572924,175578.514517864,3900
468696.935572924,176531.142462026,3900
465396.935572924,176531.142462026,3900
463196.935572924,176531.142462026,3900
455496.935572924,176531.142462026,3900
453296.935572924,176531.142462026,3900
464846.935572924,177483.770406189,3900
463746.935572924,177483.770406189,3900
456046.935572924,177483.770406189,3900
453846.935572924,177483.770406189,3900
452746.935572924,177483.770406189,3900
464296.935572924,178436.398350352,3900
460996.935572924,178436.398350352,3900
459896.935572924,178436.398350352,3900
458796.935572924,178436.398350352,3900
457696.935572924,178436.398350352,3900
456596.935572924,178436.398350352,3900
455496.935572924,178436.398350352,3900
454396.935572924,178436.398350352,3900
453296.935572924,178436.398350352,3900
453296.935572924,178436.398350352,3600
453296.935572924,178436.398350352,3300
453296.935572924,178436.398350352,3000
453296.935572924,178436.398350352,2700
454396.935572924,178436.398350352,3600
454396.935572924,178436.398350352,3300
454396.935572924,178436.398350352,3000
454396.935572924,178436.398350352,2700
455496.935572924,178436.398350352,3600
455496.935572924,178436.398350352,3300
455496.935572924,178436.398350352,3000
455496.935572924,178436.398350352,2700
456596.935572924,178436.398350352,3600
456596.935572924,178436.398350352,3300
456596.935572924,178436.398350352,3000
456596.935572924,178436.398350352,2700
457696.935572924,178436.398350352,3600
457696.935572924,178436.398350352,3300
457696.935572924,178436.398350352,3000
457696.935572924,178436.398350352,2700
458796.935572924,178436.398350352,3600
458796.935572924,178436.398350352,3300
458796.935572924,178436.398350352,3000
458796.935572924,178436.398350352,2700
459896.935572924,178436.398350352,3600
459896.935572924,178436.398350352,3300
459896.935572924,178436.398350352,3000
459896.935572924,178436.398350352,2700
460996.935572924,178436.398350352,3600
460996.935572924,178436.398350352,3300
460996.935572924,178436.398350352,3000
460996.935572924,178436.398350352,2700
464296.935572924,178436.398350352,3600
464296.935572924,178436.398350352,3300
464296.935572924,178436.398350352,3000
464296.935572924,178436.398350352,2700
452746.935572924,177483.770406189,3600
452746.935572924,177483.770406189,3300
452746.935572924,177483.770406189,3000
452746.935572924,177483.770406189,2700
453846.935572924,177483.770406189,3600
453846.935572924,177483.770406189,3300
453846.935572924,177483.770406189,3000
453846.935572924,177483.770406189,2700
454946.935572924,177483.770406189,3600
454946.935572924,177483.770406189,3300
454946.935572924,177483.770406189,3000
454946.935572924,177483.770406189,2700
456046.935572924,177483.770406189,3600
456046.935572924,177483.770406189,3300
456046.935572924,177483.770406189,3000
456046.935572924,177483.770406189,2700
463746.935572924,177483.770406189,3600
463746.935572924,177483.770406189,3300
463746.935572924,177483.770406189,3000
463746.935572924,177483.770406189,2700
464846.935572924,177483.770406189,3600
464846.935572924,177483.770406189,3300
464846.935572924,177483.770406189,3000
464846.935572924,177483.770406189,2700
453296.935572924,176531.142462027,3600
453296.935572924,176531.142462027,3300
453296.935572924,176531.142462027,3000
453296.935572924,176531.142462027,2700
455496.935572924,176531.142462026,3600
455496.935572924,176531.142462026,3300
455496.935572924,176531.142462026,3000
455496.935572924,176531.142462026,2700
463196.935572924,176531.142462026,3600
463196.935572924,176531.142462026,3300
463196.935572924,176531.142462026,3000
463196.935572924,176531.142462026,2700
465396.935572924,176531.142462026,3600
465396.935572924,176531.142462026,3300
465396.935572924,176531.142462026,3000
465396.935572924,176531.142462026,2700
468696.935572924,176531.142462026,3600
468696.935572924,176531.142462026,3300
468696.935572924,176531.142462026,3000
452746.935572924,175578.514517864,3600
452746.935572924,175578.514517864,3300
452746.935572924,175578.514517864,3000
452746.935572924,175578.514517864,2700
453846.935572924,175578.514517864,3600
453846.935572924,175578.514517864,3300
453846.935572924,175578.514517864,3000
453846.935572924,175578.514517864,2700
458246.935572924,175578.514517864,3600
458246.935572924,175578.514517864,3300
458246.935572924,175578.514517864,3000
458246.935572924,175578.514517864,2700
461546.935572924,175578.514517864,3600
461546.935572924,175578.514517864,3300
461546.935572924,175578.514517864,3000
461546.935572924,175578.514517864,2700
462646.935572924,175578.514517864,3600
462646.935572924,175578.514517864,3300
462646.935572924,175578.514517864,3000
462646.935572924,175578.514517864,2700
460996.935572924,174625.886573701,3600
460996.935572924,174625.886573701,3300
460996.935572924,174625.886573701,3000
460996.935572924,174625.886573701,2700
464296.935572924,174625.886573701,3600
464296.935572924,174625.886573701,3300
464296.935572924,174625.886573701,3000
465396.935572924,174625.886573701,3600
465396.935572924,174625.886573701,3300
465396.935572924,174625.886573701,3000
465396.935572924,174625.886573701,2700
459346.935572923,173673.258629538,3600
459346.935572923,173673.258629538,3300
459346.935572923,173673.258629538,3000
459346.935572923,173673.258629538,2700
461546.935572923,173673.258629538,3600
461546.935572923,173673.258629538,3300
461546.935572923,173673.258629538,3000
462646.935572923,173673.258629538,3600
462646.935572923,173673.258629538,3300
462646.935572923,173673.258629538,3000
464846.935572923,173673.258629538,3600
464846.935572923,173673.258629538,3300
464846.935572923,173673.258629538,3000
464846.935572923,173673.258629538,2700
468146.935572923,173673.258629538,3600
468146.935572923,173673.258629538,3300
468146.935572923,173673.258629538,3000
468146.935572923,173673.258629538,2700
458796.935572923,172720.630685375,3600
458796.935572923,172720.630685375,3300
458796.935572923,172720.630685375,3000
458796.935572923,172720.630685375,2700
459896.935572923,172720.630685375,3600
459896.935572923,172720.630685375,3300
459896.935572923,172720.630685375,3000
460996.935572923,172720.630685375,3600
460996.935572923,172720.630685375,3300
460996.935572923,172720.630685375,3000
462096.935572923,172720.630685375,3600
462096.935572923,172720.630685375,3300
462096.935572923,172720.630685375,3000
462096.935572923,172720.630685375,2700
463196.935572923,172720.630685375,3600
463196.935572923,172720.630685375,3300
463196.935572923,172720.630685375,3000
464296.935572923,172720.630685375,3600
464296.935572923,172720.630685375,3300
464296.935572923,172720.630685375,3000
466496.935572923,172720.630685375,3600
466496.935572923,172720.630685375,3300
466496.935572923,172720.630685375,3000
466496.935572923,172720.630685375,2700
467596.935572923,172720.630685375,3600
467596.935572923,172720.630685375,3300
467596.935572923,172720.630685375,3000
467596.935572923,172720.630685375,2700
459346.935572923,171768.002741212,3600
459346.935572923,171768.002741212,3300
459346.935572923,171768.002741212,3000
459346.935572923,171768.002741212,2700
460446.935572923,171768.002741212,3600
460446.935572923,171768.002741212,3300
460446.935572923,171768.002741212,3000
461546.935572923,171768.002741212,3600
461546.935572923,171768.002741212,3300
461546.935572923,171768.002741212,3000
461546.935572923,171768.002741212,2700
462646.935572923,171768.002741212,3600
462646.935572923,171768.002741212,3300
462646.935572923,171768.002741212,3000
462646.935572923,171768.002741212,2700
463746.935572923,171768.002741212,3600
463746.935572923,171768.002741212,3300
463746.935572923,171768.002741212,3000
463746.935572923,171768.002741212,2700
464846.935572923,171768.002741212,3600
464846.935572923,171768.002741212,3300
464846.935572923,171768.002741212,3000
460996.935572923,170815.374797049,3600
460996.935572923,170815.374797049,3300
460996.935572923,170815.374797049,3000
462096.935572923,170815.374797049,3600
462096.935572923,170815.374797049,3300
462096.935572923,170815.374797049,3000
462096.935572923,170815.374797049,2700
463196.935572923,170815.374797049,3600
463196.935572923,170815.374797049,3300
463196.935572923,170815.374797049,3000
463196.935572923,170815.374797049,2700
464296.935572923,170815.374797049,3600
464296.935572923,170815.374797049,3300
464296.935572923,170815.374797049,3000
464296.935572923,170815.374797049,2700
462646.935572923,169862.746852886,3600
462646.935572923,169862.746852886,3300
462646.935572923,169862.746852886,3000
462646.935572923,169862.746852886,2700
463746.935572923,169862.746852886,3600
463746.935572923,169862.746852886,3300
463746.935572923,169862.746852886,3000
463746.935572923,169862.746852886,2700
464846.935572923,169862.746852886,3600
464846.935572923,169862.746852886,3300
464846.935572923,169862.746852886,3000
458796.935572923,168910.118908723,3600
458796.935572923,168910.118908723,3300
458796.935572923,168910.118908723,3000
458796.935572923,168910.118908723,2700
460996.935572923,168910.118908723,3600
460996.935572923,168910.118908723,3300
460996.935572923,168910.118908723,3000
460996.935572923,168910.118908723,2700
462096.935572923,168910.118908723,3600
462096.935572923,168910.118908723,3300
462096.935572923,168910.118908723,3000
463196.935572923,168910.118908723,3600
463196.935572923,168910.118908723,3300
463196.935572923,168910.118908723,3000
464296.935572923,168910.118908723,3600
464296.935572923,168910.118908723,3300
464296.935572923,168910.118908723,3000
461546.935572923,167957.49096456,3600
461546.935572923,167957.49096456,3300
461546.935572923,167957.49096456,3000
461546.935572923,167957.49096456,2700
462646.935572923,167957.49096456,3600
462646.935572923,167957.49096456,3300
462646.935572923,167957.49096456,3000
463746.935572923,167957.49096456,3600
463746.935572923,167957.49096456,3300
463746.935572923,167957.49096456,3000
464846.935572923,167957.49096456,3600
464846.935572923,167957.49096456,3300
464846.935572923,167957.49096456,3000
459896.935572923,167004.863020397,3600
459896.935572923,167004.863020397,3300
459896.935572923,167004.863020397,3000
459896.935572923,167004.863020397,2700
460996.935572923,167004.863020397,3600
460996.935572923,167004.863020397,3300
460996.935572923,167004.863020397,3000
460996.935572923,167004.863020397,2700
462096.935572923,167004.863020397,3600
462096.935572923,167004.863020397,3300
462096.935572923,167004.863020397,3000
463196.935572923,167004.863020397,3600
463196.935572923,167004.863020397,3300
463196.935572923,167004.863020397,3000
464296.935572923,167004.863020397,3600
464296.935572923,167004.863020397,3300
464296.935572923,167004.863020397,3000
451096.935572923,176531.142462026,2700
451096.935572923,176531.142462026,3000
451096.935572923,176531.142462026,3300
451096.935572923,176531.142462026,3600
449996.935572923,176531.142462026,2700
449996.935572923,176531.142462026,3000
449996.935572923,176531.142462026,3300
449996.935572923,176531.142462026,3600
451646.935572923,177483.770406189,2700
451646.935572923,177483.770406189,3000
451646.935572923,177483.770406189,3300
451646.935572923,177483.770406189,3600
450546.935572923,177483.770406189,2700
450546.935572923,177483.770406189,3000
450546.935572923,177483.770406189,3300
450546.935572923,177483.770406189,3600
451096.935572924,178436.398350352,2700
451096.935572924,178436.398350352,3000
451096.935572924,178436.398350352,3300
451096.935572924,178436.398350352,3600
449996.935572924,178436.398350352,3900
451096.935572924,178436.398350352,3900
450546.935572923,177483.770406189,3900
451646.935572923,177483.770406189,3900
449996.935572923,176531.142462026,3900
451096.935572923,176531.142462026,3900
452196.935572924,178436.398350352,2700
452196.935572924,178436.398350352,3000
452196.935572924,178436.398350352,3300
452196.935572924,178436.398350352,3600
452196.935572924,178436.398350352,3900
452196.935572923,176531.142462026,2700
452196.935572923,176531.142462026,3000
452196.935572923,176531.142462026,3300
452196.935572923,176531.142462026,3600
452196.935572923,176531.142462026,3900
451646.935572923,175578.514517863,3900
450546.935572923,175578.514517863,3900
450546.935572923,175578.514517864,3600
450546.935572923,175578.514517864,3300
450546.935572923,175578.514517864,3000
450546.935572923,175578.514517864,2700
451646.935572923,175578.514517864,3600
451646.935572923,175578.514517864,3300
451646.935572923,175578.514517864,3000
451646.935572923,175578.514517864,2700
449996.935572924,178436.398350352,2700
449996.935572924,178436.398350352,3000
449996.935572924,178436.398350352,3300
449996.935572924,178436.398350352,3600
449446.935572924,177483.770406189,3900
449446.935572924,177483.770406189,3600
449446.935572924,177483.770406189,3300
449446.935572924,177483.770406189,3000
449446.935572924,177483.770406189,2700
469246.935572923,173673.258629538,3000
469246.935572923,173673.258629538,3300
469246.935572923,173673.258629538,3600
469246.935572923,173673.258629538,3900
468696.935572923,172720.630685375,3000
468696.935572923,172720.630685375,3300
468696.935572923,172720.630685375,3600
468696.935572923,172720.630685375,3900
468696.935572923,172720.630685375,2700
469246.935572923,173673.258629538,2700
464296.935572923,167004.863020397,2700
463196.935572923,167004.863020397,2700
462096.935572923,167004.863020397,2700
464846.935572923,167957.49096456,2700
463746.935572923,167957.49096456,2700
462646.935572923,167957.49096456,2700
465396.935572923,168910.118908723,2700
464296.935572923,168910.118908723,2700
463196.935572923,168910.118908723,2700
462096.935572923,168910.118908723,2700
464846.935572923,169862.746852886,2700
465396.935572923,170815.374797049,2700
460996.935572923,170815.374797049,2700
464846.935572923,171768.002741212,2700
460446.935572923,171768.002741212,2700
464296.935572923,172720.630685375,2700
460996.935572923,172720.630685375,2700
464296.935572924,174625.886573701,2700
468696.935572924,176531.142462026,2700
465396.935572923,172720.630685375,2700
465396.935572923,172720.630685375,3000
465396.935572923,172720.630685375,3300
465396.935572923,172720.630685375,3600
465396.935572923,172720.630685375,3900
465946.935572923,173673.258629538,2700
465946.935572923,173673.258629538,3000
465946.935572923,173673.258629538,3300
465946.935572923,173673.258629538,3600
465946.935572923,173673.258629538,3900
466496.935572924,174625.886573701,2700
466496.935572924,174625.886573701,3000
466496.935572924,174625.886573701,3300
466496.935572924,174625.886573701,3600
466496.935572924,174625.886573701,3900
467596.935572924,174625.886573701,2700
467596.935572924,174625.886573701,3000
467596.935572924,174625.886573701,3300
467596.935572924,174625.886573701,3600
467596.935572924,174625.886573701,3900
467046.935572923,173673.258629538,2700
467046.935572923,173673.258629538,3000
467046.935572923,173673.258629538,3300
467046.935572923,173673.258629538,3600
467046.935572923,173673.258629538,3900
460446.935572923,169862.746852886,3900
460446.935572923,169862.746852886,3600
460446.935572923,169862.746852886,3300
460446.935572923,169862.746852886,3000
460446.935572923,169862.746852886,2700
460446.935572923,169862.746852886,2700
460446.935572923,169862.746852886,3000
460446.935572923,169862.746852886,3300
460446.935572923,169862.746852886,3600
460446.935572923,169862.746852886,3900
459346.935572923,169862.746852886,2700
459346.935572923,169862.746852886,3000
459346.935572923,169862.746852886,3300
459346.935572923,169862.746852886,3600
